participantId,weeks,education,food,recreation,rent_adjustment,shelter,wages,savings
525,49,73.19785215,64.13573675,0,0,724.3974778,733.7672271,127.9638397
527,49,38.00537955,69.77027526,57.72675605,0,734.9337379,641.2508265,259.1853223
528,49,73.19785215,69.56139472,0,0,727.8045396,726.9477285,143.6160579
529,49,38.00537955,95.25987862,0,0,738.5602717,1444.011663,572.1861331
530,49,38.00537955,57.47115946,163.7887565,0,740.9504344,639.5210352,360.6946947
531,49,73.19785215,73.42312234,100.1504874,0,727.8045396,725.7488087,248.8271928
532,49,38.00537955,63.62790897,131.3362348,0,732.1367095,1486.662121,521.5558882
533,49,38.00537955,96.65270585,135.8059448,0,748.1209225,636.9736062,381.6113464
534,49,73.19785215,68.62043745,87.83699517,0,738.1301314,1272.64218,304.8567642
535,49,38.00537955,97.11577605,26.36768417,0,748.1209225,1258.621229,349.0114665
536,49,38.00537955,69.06225535,29.72916171,0,738.1301314,724.104745,150.822183
537,49,38.00537955,98.38701935,113.4370887,0,791.7229404,527.2394796,514.3129485
538,49,38.00537955,97.7460716,69.89409507,0,748.1209225,1256.049581,302.2831118
540,49,12.81244502,103.7781138,50.35886346,0,786.0760341,522.0561033,430.9693531
542,49,38.00537955,70.07616077,83.80412175,0,738.1301314,1265.210836,335.1950429
543,49,38.00537955,95.02653521,0,0,760.0717359,633.4175726,259.6860781
544,49,38.00537955,94.51664425,74.88188406,0,760.0717359,1236.614502,269.1388582
545,49,38.00537955,87.13796709,0,0,760.0717359,637.2620718,247.9530108
546,49,73.19785215,64.48732366,250.9662264,0,748.4296217,1251.020924,113.9399004
547,49,73.19785215,79.18713157,0,0,748.4296217,1248.872844,348.0582382
548,49,73.19785215,62.67430725,178.2571608,0,749.465389,1248.851019,185.2563097
549,49,73.19785215,79.37542074,49.06774264,0,749.465389,721.3359187,229.7704858
550,49,12.81244502,97.61118977,78.92522346,0,767.242224,628.4712848,328.1197974
551,49,12.81244502,104.2164147,118.2921193,0,767.242224,1428.599202,426.0359993
552,49,73.19785215,69.8828637,0,0,749.465389,1436.363715,543.8176105
554,49,38.00537955,91.31066579,92.90352265,0,767.242224,619.0854992,370.3762928
555,49,38.00537955,99.53106921,84.19028633,0,776.8028748,606.8521151,391.6774948
556,49,38.00537955,86.77430517,47.23082631,0,776.8028748,602.0170483,346.7963375
557,49,38.00537955,97.42026014,0,0,779.1930375,599.00316,315.6155171
559,49,12.81244502,100.3962559,138.1950471,0,836.3325136,745.4316121,342.3046495
560,49,38.00537955,65.31435265,69.2771998,0,749.5002592,714.4519479,207.6452433
561,49,38.00537955,62.96879346,160.3335444,0,749.5002592,707.7988619,303.0091147
562,49,73.19785215,69.02574033,38.28645017,0,753.7975589,1237.129955,302.8223536
563,49,12.81244502,129.3583632,47.88912418,0,991.917517,1133.833172,48.14427752
564,49,91.14351385,59.38885917,50.87070006,0,807.1771591,565.5686005,443.0116317
565,49,38.00537955,105.3859016,108.3035676,0,973.5977869,698.704016,526.5886196
566,49,38.00537955,71.33088566,75.03134675,0,779.1930375,608.3140589,355.2465905
569,49,38.00537955,102.188575,202.1965625,0,779.1930375,586.5986564,534.9848981
570,49,38.00537955,66.05706977,405.4912391,0,784.181875,1222.940847,70.79471646
571,49,38.00537955,84.81921162,0,0,784.181875,580.9289521,326.0775141
573,49,91.14351385,101.4803812,55.09060241,0,773.6706258,504.7806419,516.6044814
576,49,38.00537955,61.5661247,82.87298304,0,839.4579311,773.0752293,248.8271891
578,49,73.19785215,102.2083047,122.2381716,0,759.3980377,499.7784099,557.2639562
579,49,0,68.49963801,62.1262557,0,1023.399814,737.4239363,416.601771
581,49,0,92.03877572,359.4968327,0,784.181875,1343.011218,107.2937345
582,49,0,86.43878961,30.7780251,0,786.0760341,580.2748285,323.0180203
583,49,0,95.28491165,88.52999181,0,786.3635255,1183.708559,213.5301296
584,49,0,70.34209208,0,0,758.1297287,1191.947928,363.4761072
585,49,0,68.32819201,16.49670929,0,759.3980377,1168.511389,324.2884495
586,49,0,68.60095217,0,0,759.3980377,709.4640599,118.53493
587,49,0,97.34544162,270.2856035,0,786.3635255,567.5474589,586.4471118
588,49,0,96.42238994,86.14671625,0,786.3635255,563.1011785,405.8314533
590,49,0,57.11918878,157.2130136,0,788.7536882,557.7819811,445.3039095
591,49,0,68.29888541,0,0,759.3980377,1153.799674,326.1027508
592,49,0,69.05059305,154.3174507,0,759.3980377,1374.168992,391.4029106
593,49,0,104.5353332,90.08987813,0,759.3980377,496.2872748,457.7359743
594,49,0,63.88376208,139.5063271,0,759.3980377,1354.167822,391.3796947
596,49,0,60.52849679,114.6466065,0,1076.658466,1030.527428,221.3061414
597,49,0,95.72597633,0,0,788.7536882,560.9759469,323.5037176
598,49,0,64.4240963,282.9428801,0,761.485635,701.7859944,407.066617
600,49,0,104.1498394,94.75465628,0,861.8423989,819.5541482,241.1927464
601,49,0,69.12167358,172.9525919,0,788.7536882,542.1025055,488.7254482
606,49,0,60.17848168,126.360689,0,788.7536882,541.2270866,434.0657723
607,49,0,104.7127162,104.9798829,0,798.314339,524.4294299,483.5775082
608,49,0,68.24484121,101.947837,0,798.314339,522.5864338,445.9205834
609,49,0,69.26101107,125.0443216,0,761.485635,1148.683299,192.8923313
610,49,0,87.41907017,79.1199999,0,798.314339,1177.198232,212.3448232
612,49,0,82.41529315,161.4370439,0,761.485635,1099.580357,94.24238508
613,49,0,65.95210602,132.9296838,0,798.314339,520.9097715,476.2863573
614,49,0,69.68684952,89.20741379,0,763.8264821,692.12494,230.5958054
616,49,0,97.84219691,69.02860909,0,767.1998829,520.3021553,413.7685336
618,49,0,57.05688416,9.621126008,0,768.1081889,688.933456,145.8527431
619,49,0,76.42275725,52.19209301,0,768.1081889,686.3324284,210.3906108
620,49,0,114.2004002,37.84790948,0,890.7406377,619.0428948,423.7460526
622,49,0,112.1611453,171.782138,0,1216.940462,1053.541487,447.3422587
623,49,0,105.4529964,60.40898803,0,772.4617655,517.5437053,420.7800446
624,49,0,129.9727656,120.2430467,0,1000.116015,1047.128809,203.2030177
625,49,0,105.0031861,88.61360909,0,772.4617655,522.8606802,443.2178805
626,49,0,108.9864754,0,0,988.7510598,977.2804143,120.4571209
627,49,0,69.8828637,0,0,772.4617655,1109.963551,267.618922
630,49,0,64.24390827,77.0807976,0,798.314339,1094.307921,154.6688758
631,49,0,62.82786841,96.15354784,0,772.4617655,680.4280982,251.0150835
632,49,0,67.31122899,120.5548224,0,772.4617655,1097.16143,136.8336134
633,49,0,69.72806886,0,0,773.6706258,1313.981312,470.5826172
635,49,0,56.93379795,32.22349983,0,813.0436351,1168.390573,266.1896397
636,49,0,61.28195345,0,0,776.2495279,675.9659393,161.5655421
637,49,0,57.83899775,134.3228913,0,813.0436351,1091.717298,86.51177384
638,49,0,66.0170521,69.92811508,0,778.3044842,656.0228009,258.2268505
640,49,0,73.60482887,132.1614206,0,855.8577863,780.1286439,281.495392
642,49,0,61.7605105,0,0,778.3044842,655.5874963,184.4774984
644,49,0,61.73946965,123.7253196,0,778.3044842,649.2194244,314.5498491
645,49,0,63.54749465,50.59939103,0,778.3044842,1293.461003,401.0096336
646,49,0,70.36758584,120.8893214,0,1018.385714,851.267857,358.3747638
648,49,0,95.48334825,105.2506769,0,813.0436351,1069.935842,56.15818202
649,49,0,67.37756418,35.35009133,0,779.7905781,655.7322763,226.7859574
650,49,0,64.01557833,106.3307079,0,1347.849056,1141.830375,376.3649672
651,49,0,67.29635269,0,0,781.2031974,655.483594,193.0159561
652,49,0,104.0798933,131.4439163,0,1018.544172,729.5087301,524.5592517
654,49,0,117.2110814,100.5898733,0,1047.469992,787.1363075,478.1346397
656,49,0,69.17078171,70.31285096,0,781.2031974,1068.453749,147.7669194
659,49,0,65.29108134,138.4974918,0,1015.819144,1030.637051,188.9706661
660,49,0,57.40069693,0,0,815.818528,989.4465502,116.2273252
661,49,0,66.56143954,0,0,781.4073321,642.4108638,205.5579078
662,49,0,67.31122899,0,0,784.122748,1267.191385,415.7574078
664,49,0,67.31122899,0,0,784.122748,639.1091114,212.3248656
665,49,0,66.56649252,247.5883054,0,784.248523,636.124003,462.2793179
666,49,0,68.71615065,66.64266443,0,784.2651198,1054.22963,134.6056954
667,49,0,68.89262493,159.8564042,0,784.2651198,636.0585973,376.9555516
669,49,0,62.14744452,0,0,784.2651198,633.003405,213.4091594
671,49,0,60.95453009,198.1660843,0,786.1944191,626.8032735,418.51176
672,49,0,71.91234151,126.4811723,0,374.0604612,976.2357377,403.7817627
673,49,0,61.74510429,0,0,374.7326945,476.0094388,39.53164002
674,49,0,64.73470507,167.9286932,0,380.035868,470.368832,142.3304342
675,49,0,94.3301216,0,0,380.035868,458.388395,15.97759459
676,49,0,69.29259894,0,0,374.7326945,626.7979305,182.772637
677,49,0,69.24389013,0,0,374.7326945,620.8995816,176.922997
678,49,0,111.8534212,194.6838178,0,415.8883083,515.4793428,206.9462045
679,49,0,72.17803225,113.8718269,0,415.8883083,478.8732066,123.0649609
680,49,0,67.22334997,42.52911371,0,376.8987794,474.191937,12.45930614
681,49,0,94.49537059,206.1635371,0,388.4014374,461.151608,227.9087371
682,49,0,58.85611698,112.3564781,0,388.4014374,453.065271,106.5487614
683,49,0,68.36994397,112.1755445,0,376.8987794,1280.437926,722.9936584
684,49,0,92.17997584,83.90687922,0,388.4014374,1052.896317,488.4080244
685,49,0,56.76687614,145.1626382,0,388.4014374,948.6997809,358.3688291
686,49,0,57.16724744,287.1568424,0,400.3522508,659.4588339,85.21750675
687,49,0,67.03457619,143.5304094,0,487.5931891,400,298.1581747
688,49,0,92.94032188,13.80183846,0,393.1817628,451.9221725,48.00175059
689,49,0,89.55602477,224.5100922,0,393.1817628,916.9563914,209.7085117
690,49,0,61.54506708,30.64005532,0,393.1817628,459.4611342,25.90575098
691,49,0,101.4826592,92.11891296,0,393.1817628,1014.927072,428.1437375
692,49,0,85.66048514,23.21660207,0,396.7670068,998.5963007,492.9522067
693,49,0,65.31224099,140.8634692,0,396.7670068,442.2316067,160.7111103
694,49,0,93.59052632,67.31570209,0,399.1571695,436.7498622,123.3135357
695,49,0,92.46424715,0,0,399.1571695,912.3570424,420.7356258
696,49,0,97.44182837,104.8304949,0,399.1571695,892.4250284,290.9955356
697,49,0,68.87489529,70.70018265,0,463.6915622,400,203.2666401
698,49,0,130.1139872,0,0,231.7035615,887.5471936,525.7296449
699,49,0,66.56649252,0,0,231.7035615,614.9947811,316.724727
700,49,0,75.10842419,106.6153774,0,487.5931891,425.644068,243.6729227
701,49,0,96.01439363,0,0,400.3522508,438.4986193,57.86802514
702,49,0,62.2899704,0,0,231.7035615,1042.024353,748.0308207
703,49,0,90.24967386,189.1423072,0,415.8883083,422.2227118,273.0575775
704,49,0,67.07383448,225.5498784,0,521.0554668,400,413.6791796
705,49,0,124.5079959,79.99772573,0,475.1149688,404.1666667,275.4540238
706,49,0,95.32085576,120.8883998,0,415.8883083,420.3571146,211.7404493
707,49,0,70.88164402,0,0,231.7035615,616.7351471,314.1499415
708,49,0,93.40290569,23.76253216,0,415.8883083,416.4576954,116.5960508
709,49,0,70.07673453,84.37359554,0,383.5999414,612.7398377,74.68956616
710,49,0,64.2520841,0,0,383.5999414,1026.77432,578.9222942
711,49,0,57.16724744,0,0,302.4633318,865.8381436,506.2075644
712,49,0,57.56707322,0,0,302.4633318,611.7806262,251.7502211
713,49,0,56.93379795,0,0,302.4633318,1025.042306,665.6451758
714,49,0,98.18552217,53.44692519,0,466.9102227,848.3161284,229.7734584
715,49,0,58.08924084,173.2648174,0,415.8883083,932.9330027,285.6906362
716,49,0,62.80664783,0,0,466.9102227,1024.010688,494.293817
717,49,0,65.64727009,0,0,302.4633318,604.6105241,236.4999222
718,49,0,114.5679444,0,0,329.8424514,667.8117518,223.401356
719,49,0,103.783426,150.278614,0,438.5948539,400,292.6568939
720,49,0,100.6880033,152.515244,0,493.0131355,426.5864496,319.6299332
721,49,0,62.26647317,0,0,329.8424514,1011.665811,619.5568867
722,49,0,62.77037031,62.40825043,0,415.8883083,414.2674052,126.7995239
723,49,0,56.70034846,0,0,329.8424514,601.3309254,214.7881255
724,49,0,69.56139472,0,0,383.5999414,462.4647778,9.303441616
725,49,0,100.6095242,101.4170579,0,415.8883083,416.1044513,201.8104391
726,49,0,60.2489442,131.1149991,0,415.8883083,411.1041748,196.1480768
727,49,0,99.93565787,84.72226009,0,415.8883083,780.4822034,179.9359771
728,49,0,68.36994397,121.1979002,0,389.8952891,454.8718785,124.5912548
729,49,0,97.92548834,34.87338874,0,415.8883083,401.6370736,147.0501119
730,49,0,80.3526157,314.5706318,0,507.4980495,400,502.421297
731,49,0,89.55852296,16.26174271,0,415.8883083,881.8578218,360.1492478
732,49,0,63.73060158,14.14003653,0,392.061374,1238.387787,768.4557747
733,49,0,64.26000519,105.9008136,0,392.061374,447.6982355,114.5239573
734,49,0,60.87489529,45.93080468,0,415.8883083,811.3092106,288.6152023
735,49,0,63.53944421,0,0,392.1242615,440.8244355,14.83927022
736,49,0,68.76230539,34.21789381,0,398.6853272,604.7718051,103.1062787
737,49,0,97.8177301,140.0751722,0,486.7988934,721.5284781,3.163317617
738,49,0,104.2280995,124.9245114,0,415.8883083,514.0700723,130.9708469
739,49,0,67.85407183,144.550096,0,417.0833897,400,229.4875575
740,49,0,58.78565445,71.87851903,0,415.8883083,401.4566732,145.0958086
741,49,0,66.26253832,0,0,486.7988934,602.4858135,49.42438175
742,49,0,60.78069736,83.60059003,0,398.6853272,595.3814588,52.31484416
743,49,0,65.14106044,34.17175495,0,398.6853272,1011.640814,513.6426712
744,49,0,57.04872625,276.1500564,0,417.0833897,400.9453423,349.33683
745,49,0,61.75471503,82.02188636,0,404.6024432,598.9757398,50.59669512
746,49,0,86.44155348,17.54162071,0,451.7407487,400,155.7239229
747,49,0,63.46978042,335.726792,0,404.6024432,592.557748,211.2412676
748,49,0,100.6044882,0,0,283.0390812,796.278754,412.6351846
749,49,0,62.03799572,0,0,283.0390812,591.315153,246.2380761
750,49,0,66.56649252,0,0,283.0390812,1006.463088,656.8575148
751,49,0,99.00854422,355.8971067,0,689.5619365,877.8747766,266.5928108
752,49,0,102.1299377,0,0,287.8951438,895.0203999,504.9953184
753,49,0,94.25243838,0,0,451.7407487,809.4985291,263.505342
754,49,0,68.49632573,0,0,283.0390812,988.3915551,636.8561482
755,49,0,92.01056486,85.41316075,0,463.6915622,400,241.1152878
758,49,38.00537955,60.8403262,0,0,786.1944191,586.5041394,298.5359855
759,49,38.00537955,103.9354783,77.30533789,0,802.7720242,529.2860627,492.7321572
763,49,73.19785215,60.78069736,0,0,787.8982818,1196.494575,274.6177435
764,49,12.81244502,66.99181339,11.76529822,0,787.0006237,576.8867651,301.6834152
765,49,73.19785215,107.9445168,109.9428212,0,1357.963239,1142.153132,506.8952968
766,49,73.19785215,98.61922063,105.8527836,0,787.8982818,566.5912202,498.976918
767,49,12.81244502,60.06593313,72.85083199,0,790.0780528,579.4259586,356.3813043
769,49,12.81244502,68.71181991,0,0,790.0780528,1240.254583,368.6522656
770,49,38.00537955,97.51558258,111.0045985,0,802.7720242,952.6084394,96.68914537
772,49,73.19785215,122.8353119,24.74506393,0,844.954904,716.9391268,348.7940052
775,49,38.00537955,65.66358551,83.54216698,0,802.7720242,557.6922353,432.2909209
776,49,91.14351385,77.31490247,58.47824769,0,790.773544,976.5152187,41.19498933
777,49,91.14351385,80.43830082,83.31584739,0,791.9750136,570.3833876,476.4892881
778,49,38.00537955,96.50202475,102.7555315,0,803.0926721,560.482385,479.8732229
779,49,12.81244502,59.84303743,103.7129424,0,793.7358215,569.7087622,400.3954841
781,49,12.81244502,69.28628435,176.642433,0,794.2474066,567.83696,485.151609
782,49,73.19785215,70.0706587,107.8776749,0,831.7766167,769.6818466,313.2409559
783,49,38.00537955,101.4144792,109.747903,0,809.2048865,557.0001177,501.3725305
784,49,38.00537955,98.8725604,145.0221088,0,820.3461088,550.8583997,551.3877578
786,49,12.81244502,67.18941176,0,0,794.2474066,567.5561276,306.6931357
787,49,12.81244502,62.53819401,165.3658067,0,794.2474066,564.276393,470.6874592
788,49,38.00537955,105.0232005,50.61775108,0,820.3461088,555.176599,458.8158409
795,49,73.19785215,97.66349965,148.1879831,0,823.1122769,549.2756294,592.8859824
796,49,73.19785215,65.57517381,86.27717915,0,824.8369301,554.3647196,495.5224156
797,49,91.14351385,75.91031976,240.4879361,0,797.2819682,550.5997668,654.2239712
798,49,38.00537955,98.64034947,45.69857593,0,829.6416939,738.0787254,273.9072734
800,49,12.81244502,67.59859497,0,0,794.2474066,1225.353758,350.6953119
801,49,73.19785215,65.64563634,74.97071066,0,824.8369301,1182.052246,143.4011164
803,49,91.14351385,70.99974036,153.349104,0,800.5361804,563.6347437,552.3937949
804,49,38.00537955,93.0975986,56.59881428,0,827.4444468,544.034038,471.1122012
805,49,91.14351385,60.79124535,52.98555701,0,800.5361804,560.323133,445.1333636
807,49,12.81244502,59.37784883,0,0,801.4941895,558.7761059,314.9083774
809,49,38.00537955,99.20763371,74.14856643,0,829.7234088,543.5955119,497.4894766
810,49,12.81244502,68.55377866,32.77715277,0,802.9435461,558.3334798,358.7534428
811,49,91.14351385,67.50627532,74.02789639,0,803.7903925,1193.287464,156.8193864
812,49,38.00537955,93.30788755,139.4857087,0,829.7234088,543.5457164,556.9766682
813,49,91.14351385,67.50627532,155.936069,0,803.7903925,531.9000446,586.476206
814,49,38.00537955,104.0929575,62.44314755,0,829.7234088,956.7743465,77.49054687
815,49,91.14351385,100.7690285,0,0,803.9193491,533.0603936,462.7714979
819,49,91.14351385,58.10551593,19.96264521,0,807.1771591,1173.020048,196.6312142
820,49,12.81244502,68.89262493,0,0,808.4969795,976.3559329,86.15388349
821,49,12.81244502,60.85961198,89.90260868,0,808.9654942,557.2195287,415.3206312
822,49,12.81244502,58.168211,122.1055356,0,810.195781,552.909945,450.3720276
823,49,12.81244502,57.53600011,55.34567862,0,811.0887633,1159.281345,222.4984579
826,49,73.19785215,97.29259894,133.028952,0,839.9254106,1125.080643,18.36417057
829,49,12.81244502,68.71181991,32.99341857,0,811.0887633,557.5208894,368.0855574
830,49,12.81244502,63.79257459,30.47056846,0,813.8535497,959.9788979,39.04976011
833,49,0,62.00048879,0,0,813.8629734,553.8578171,322.0056451
835,49,0,65.86134468,111.2444354,0,926.9541186,871.632666,232.4272326
836,49,0,66.17883205,159.4834696,0,813.8629734,546.7348828,492.7903922
837,49,0,67.78885357,162.8730726,0,815.3353013,545.5328731,500.4643544
838,49,0,81.14810625,146.1956383,0,815.9877553,953.7998743,89.53162556
840,49,0,90.77940364,211.9137645,0,839.9254106,942.3368315,200.2817472
841,49,0,100.3837687,181.1265322,0,839.9254106,1101.423686,20.01202529
843,49,0,68.74852629,50.18365697,0,831.7766167,707.2002322,243.5085677
844,49,0,104.5408913,175.2175142,0,839.9254106,942.4522333,177.2315827
845,49,0,68.55377866,58.12312478,0,817.4585703,541.5718373,402.5636364
848,49,0,101.8591121,161.594184,0,841.1250335,1111.984242,7.405912395
849,49,0,67.54082111,124.5464673,0,825.8533756,753.9741393,263.9665248
850,49,0,70.97729011,188.0003609,0,841.1250335,904.157338,195.9453465
851,49,0,115.9855045,336.6589001,0,1277.769456,936.27287,794.1409903
852,49,0,62.04559281,266.1411815,0,818.593421,538.1147154,608.6654799
854,49,0,73.29361884,18.87270943,0,818.8864685,949.1375988,38.08480204
857,49,0,103.7906795,103.2490674,0,872.2133456,713.611103,365.6419895
861,49,0,100.8011995,46.61332256,0,841.1250335,898.8930284,89.64652719
863,49,0,103.193252,99.26018174,0,1277.769456,868.3195786,611.9033108
865,49,0,69.81044591,114.3647442,0,819.8310493,537.552486,466.4537534
866,49,0,131.4557832,84.22966727,0,1129.740866,786.7827803,558.643536
868,49,0,66.69662491,117.9624297,0,829.0319645,879.7075206,133.9834986
869,49,0,106.4622369,31.74873,0,841.1250335,1109.962618,130.6266174
870,49,0,103.4084626,124.8329187,0,895.298454,734.6165321,388.9233032
871,49,0,63.04095969,20.83058631,0,819.8310493,1110.007225,206.3046294
873,49,0,70.94179499,103.1467464,0,819.8310493,932.8467101,61.07288057
874,49,0,83.90147996,173.4159009,0,1277.990114,835.6884772,699.6190179
877,49,0,103.3910173,23.66394504,0,853.4374661,898.3554103,82.13701813
878,49,0,103.4093102,102.4940004,0,853.4374661,874.992161,184.3486156
879,49,0,62.37426315,0,0,853.4374661,879.5978724,36.21385681
880,49,0,59.41991906,40.89087043,0,821.1690873,888.7053343,32.77454241
881,49,0,93.93824037,87.81256128,0,890.6914812,797.9130831,274.5291997
882,49,0,64.75349542,66.53627809,0,821.7051083,1094.121974,141.1270924
888,49,0,72.85217603,135.3849997,0,854.7588094,1094.108813,31.11282804
889,49,0,65.71883499,14.82639495,0,822.9979716,906.3668081,2.823606541
890,49,0,107.133206,100.4611771,0,1311.588528,978.3406647,540.8422466
891,49,0,90.18887257,85.7070338,0,854.7588094,1037.582907,6.928191359
893,49,0,98.81689632,91.8181782,0,861.7240139,929.8792219,122.4798665
894,49,0,99.44802671,65.3608599,0,861.7240139,813.8549454,212.6779551
895,49,0,65.46252942,72.74063167,0,865.760009,795.1960622,208.7671079
898,49,0,100.9482656,59.30589327,0,870.7661456,893.9205917,137.0997128
899,49,0,71.76824021,27.27942593,0,870.7661456,871.2355726,98.57823916
903,49,0,71.13238501,0,0,823.6090726,887.3419808,7.399476773
904,49,0,66.26253832,34.60705904,0,824.1432069,886.4734856,38.53931861
905,49,0,99.27684075,101.7985175,0,872.0235041,780.1700608,292.9288016
906,49,0,101.4929062,124.9259901,0,831.7766167,554.3170831,503.8784299
908,49,0,95.79789846,40.26462979,0,872.0235041,777.6215417,230.4644906
910,49,0,61.74510429,106.6110758,0,872.0235041,762.2872794,278.0924048
912,49,0,107.9384309,134.1980687,0,1135.028508,825.1629602,552.0020475
913,49,0,63.65536554,0,0,824.1432069,884.3334411,3.465131375
914,49,0,58.57876252,0,0,829.0319645,1067.798673,180.1879457
915,49,0,105.3018348,117.6740239,0,933.8204454,630.7911464,526.0051577
916,49,0,111.1750512,82.22914522,0,827.3870958,760.5653521,260.2259401
917,49,0,104.5472022,26.79160492,0,872.0235041,760.5190321,242.8432791
918,49,0,58.19150411,124.1050997,0,825.2486675,936.0627588,71.48251257
921,49,0,65.60242473,125.2507356,0,872.2133456,725.9950064,337.0714995
922,49,0,58.5247778,136.8502022,0,825.2486675,879.554215,141.0694326
926,49,0,62.72981249,0,0,287.8951438,515.3902309,164.7652745
927,49,0,64.80906166,0,0,287.8951438,869.0488249,516.3446194
928,49,0,93.30896826,39.4328587,0,409.3900535,751.1990258,209.0671454
929,49,0,107.0197814,37.46901504,0,589.1751035,404.1666667,329.4972332
930,49,0,67.53723307,0,0,287.8951438,510.4455129,155.013136
931,49,0,115.5455467,27.79684213,0,639.36852,437.1603747,345.5505341
932,49,0,95.01967197,103.1948032,0,409.3900535,463.14219,144.4623387
933,49,0,70.61514391,92.20850027,0,411.5561385,507.7864718,66.59331079
934,49,0,99.63126225,137.4107786,0,419.7289655,942.3979421,285.6269356
935,49,0,102.4110089,156.8769787,0,411.5561385,457.1877977,213.6563283
936,49,0,66.350503,107.4418824,0,413.7222234,854.3666295,266.8520207
937,49,0,69.99820828,0,0,413.7222234,854.2903758,370.5699441
938,49,0,78.11184373,105.8731812,0,463.6915622,400,247.6765871
939,49,0,73.87020362,89.03243521,0,584.8429336,400,347.7455724
940,49,0,100.6044882,0,0,466.9102227,633.9639232,66.44921228
941,49,0,66.94378995,111.2919009,0,589.1751035,706.22799,61.18280432
942,49,0,117.9727334,103.5258528,0,604.3376981,452.4310316,373.4052527
943,49,0,67.15496051,0,0,426.718733,740.0141279,246.1404344
944,49,0,68.28208264,156.7166186,0,628.221785,661.8578769,191.3626093
945,49,0,122.642484,43.80671967,0,614.2718117,645.8023401,134.9186752
946,49,0,81.50949893,0,0,466.9102227,507.1334314,41.28629021
947,49,0,62.70492339,42.98783814,0,419.7289655,507.0641455,18.35758156
948,49,0,92.33587273,121.9462931,0,660.8799842,608.6226521,266.539498
949,49,0,66.67742666,133.6371971,0,426.718733,460.7027393,166.3306175
950,49,0,70.48537003,17.94239,0,419.7289655,849.7022549,341.5455294
951,49,0,99.62134266,89.42339867,0,686.6489257,494.9604951,380.733172
952,49,0,59.30808622,204.5367269,0,419.7289655,506.5094968,177.0642818
953,49,0,85.05619088,99.97972974,0,660.8799842,524.8080205,321.1078844
954,49,0,94.43389198,33.80890764,0,426.718733,718.604758,163.6432253
955,49,0,62.49001181,43.82278644,0,419.7289655,925.04355,399.0017862
956,49,0,67.44055372,0,0,420.6434077,886.3128346,398.2288732
957,49,0,101.3981141,205.0743333,0,427.3794047,454.9222787,278.9295734
958,49,0,65.71883499,29.94943013,0,422.0826361,853.7942442,336.0433429
959,49,0,91.20117416,81.63683306,0,427.3794047,452.983703,147.2337089
960,49,0,86.54085568,79.26095072,0,494.7636772,418.8814761,241.6840075
961,49,0,69.12100312,0,0,265.4086267,870.0792471,535.5496172
962,49,0,69.11828041,265.5331761,0,444.6099998,400,379.2614564
963,49,0,71.73859683,0,0,265.4086267,506.0251161,168.8778926
964,49,0,98.15460697,116.8792262,0,432.8800045,441.2756834,206.6381543
965,49,0,68.55005765,0,0,265.4086267,501.044462,167.0857776
966,49,0,67.9897388,0,0,265.4086267,400,66.60163448
967,49,0,128.5578483,34.93456005,0,567.5142541,400,331.0066624
968,49,0,129.3685999,77.62932751,0,479.1268168,404.1666667,281.9580776
969,49,0,63.77956618,96.13316396,0,422.0826361,836.593404,254.5980377
970,49,0,56.86672475,76.1033553,0,422.0826361,495.2321383,59.8205779
971,49,0,63.30472905,85.95466006,0,428.8733874,495.2207433,82.91203326
972,49,0,95.15496051,43.7853799,0,435.3830728,440.3367744,133.9866388
973,49,0,66.40684378,18.81947103,0,429.7878296,832.5216142,317.5074697
974,49,0,64.2677789,31.19617306,0,435.3830728,662.1074712,131.2604465
975,49,0,69.33092576,166.5080389,0,431.1831053,494.0465534,172.9755165
976,49,0,61.59443655,0,0,431.1831053,823.8344561,331.0569143
977,49,0,98.19591058,95.371983,0,437.9152976,659.430728,27.94753679
978,49,0,98.73763631,109.4096303,0,440.9931751,436.5715175,212.5689242
979,49,0,69.29259894,66.95582776,0,440.9931751,435.5681043,141.6734975
980,49,0,99.99024123,117.7145937,0,450.0342785,439.3041404,228.4349731
981,49,0,94.1104511,60.95342409,0,457.0439222,416.7459479,195.3618494
982,49,0,62.1137071,54.37892954,0,433.4455984,809.9005231,259.9622881
983,49,0,70.99543214,10.35137884,0,433.4455984,895.1941759,380.4017665
984,49,0,68.61404406,142.9557549,0,519.0468324,400,330.6166313
985,49,0,63.76466545,196.8260159,0,436.0644235,495.8228907,200.8322141
986,49,0,63.99497638,132.1524357,0,436.0644235,784.1557165,151.943881
987,49,0,63.87279248,0,0,439.3186356,791.6541368,288.4627088
988,49,0,61.63303241,0,0,439.3186356,495.0693677,5.882300309
989,49,0,74.03128263,144.1128638,0,465.7082619,407.0216534,276.830755
990,49,0,102.4215142,135.3179231,0,587.0090185,400,424.7484557
991,49,0,101.2919631,130.7180653,0,453.9625901,400,285.9726185
992,49,0,70.0877695,61.23538633,0,441.6755781,780.7017593,207.7030253
993,49,0,99.21994904,90.98387182,0,601.7029615,475.0582531,316.8485293
994,49,0,103.7255269,132.4904504,0,574.0125089,404.1666667,406.0618196
995,49,0,103.5434736,65.32318655,0,465.7082619,404.1666667,230.4082554
996,49,0,103.5626571,144.0438953,0,465.7082619,400,313.3148143
997,49,0,65.23950044,44.50708956,0,453.9625901,882.8328836,319.1237035
998,49,0,96.81898882,34.66022756,0,472.2065168,645.4495152,41.7637821
